3.600000000000000000e+01 1.709761428833007812e+01 1.709762191772460938e+01 1.000000476837158203e+00 1.709761428833007812e+01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 1.000000000000000000e+00 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 1.000000000000000000e+00 1.000000000000000000e+00
3.700000000000000000e+01 7.814049720764160156e+00 7.082724094390869141e+00 9.064089059829711914e-01 7.082717895507812500e+00 9.064080715179443359e-01 9.999921321868896484e-01 2.500088810920715332e-01 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 1.000000000000000000e+00
3.800000000000000000e+01 2.090566873550415039e+00 2.090566873550415039e+00 1.000000000000000000e+00 2.090566873550415039e+00 1.000000000000000000e+00 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 9.999999403953552246e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01
3.900000000000000000e+01 3.671915054321289062e+00 3.671915292739868164e+00 1.000000119209289551e+00 3.671915054321289062e+00 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 2.500021755695343018e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00
4.000000000000000000e+01 4.885622501373291016e+00 4.885600566864013672e+00 9.999955296516418457e-01 4.885622501373291016e+00 1.000000000000000000e+00 2.500000000000000000e-01 9.999626278877258301e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01
4.100000000000000000e+01 8.869051933288574219e-01 8.035811185836791992e-01 9.060507416725158691e-01 8.035808205604553223e-01 9.060504436492919922e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.501066625118255615e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00
4.200000000000000000e+01 1.876775741577148438e+00 1.876775860786437988e+00 1.000000119209289551e+00 1.876775741577148438e+00 1.000000000000000000e+00 2.500002086162567139e-01 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01
4.300000000000000000e+01 1.377753615379333496e+00 1.377753496170043945e+00 9.999999403953552246e-01 1.377753615379333496e+00 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01
4.400000000000000000e+01 1.141578197479248047e+00 9.121710062026977539e-01 7.990438342094421387e-01 8.989638686180114746e-01 7.874746322631835938e-01 2.500000000000000000e-01 2.500000000000000000e-01 2.898628711700439453e-01 2.500000000000000000e-01 9.999760389328002930e-01 3.511245250701904297e-01 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01
4.500000000000000000e+01 8.150198936462402344e+00 7.997013092041015625e+00 9.812046289443969727e-01 7.997015953063964844e+00 9.812049865722656250e-01 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01
4.600000000000000000e+01 7.438204288482666016e+00 7.432643890380859375e+00 9.992524385452270508e-01 7.432657718658447266e+00 9.992542862892150879e-01 9.999622702598571777e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00
4.700000000000000000e+01 1.416712880134582520e+00 1.416711330413818359e+00 9.999989271163940430e-01 1.416712880134582520e+00 1.000000000000000000e+00 2.500000000000000000e-01 9.999998211860656738e-01 2.500000000000000000e-01 2.500271201133728027e-01 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01
4.800000000000000000e+01 3.306822538375854492e+00 3.306822538375854492e+00 1.000000000000000000e+00 3.306822538375854492e+00 1.000000000000000000e+00 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00
